,subset,A_ref,A_metric,A_align,A_CR_pearson,A_label,B_ref,B_metric,B_align,B_CR_pearson,B_label,A_B_pearson,A_B_sign_pv,A_B_sign_level
1355,nat,intp,comet-da,mwer,0.6936029093331826,comet-da intp mwer,ref,bertscore.f1,one_seq,0.5759150809247588,bertscore.f1 ref one_seq,0.6071390092209097,0.005293153726958932,0.0
1356,nat,ref,bertscore.f1,one_seq,0.5759150809247588,bertscore.f1 ref one_seq,ref+intp,comet-da,one_seq,0.7415339638694235,comet-da ref+intp one_seq,0.6987784962773576,3.7141718807198743e-06,0.0
1357,nat,ref+intp,comet-da,one_seq,0.7415339638694235,comet-da ref+intp one_seq,ref,bertscore.f1,one_seq,0.5759150809247588,bertscore.f1 ref one_seq,0.6987784962773576,3.7141718807198743e-06,0.0
1358,nat,ref,bertscore.f1,one_seq,0.5759150809247588,bertscore.f1 ref one_seq,ref,comet-da,one_seq,0.7480537123926453,comet-da ref one_seq,0.6890726571593776,1.8026354453581916e-06,0.0
1359,nat,ref,comet-da,one_seq,0.7480537123926453,comet-da ref one_seq,ref,bertscore.f1,one_seq,0.5759150809247588,bertscore.f1 ref one_seq,0.6890726571593776,1.8026354453581916e-06,0.0
1360,nat,ref,bertscore.f1,one_seq,0.5759150809247588,bertscore.f1 ref one_seq,ref,comet-da,sent,0.7617089765285842,comet-da ref sent,0.7389329550533443,1.3625247374804417e-08,0.0
1361,nat,ref,comet-da,sent,0.7617089765285842,comet-da ref sent,ref,bertscore.f1,one_seq,0.5759150809247588,bertscore.f1 ref one_seq,0.7389329550533443,1.3625247374804417e-08,0.0
1362,nat,ref+intp,bertscore.f1,one_seq,0.5900163578628358,bertscore.f1 ref+intp one_seq,ref+intp,chrf,one_seq,0.6260590922137473,chrf ref+intp one_seq,0.6840622190167257,0.36851653771684756,0.36851653771684756
1363,nat,ref+intp,chrf,one_seq,0.6260590922137473,chrf ref+intp one_seq,ref+intp,bertscore.f1,one_seq,0.5900163578628358,bertscore.f1 ref+intp one_seq,0.6840622190167257,0.36851653771684756,0.36851653771684756
1364,nat,ref+intp,bertscore.f1,one_seq,0.5900163578628358,bertscore.f1 ref+intp one_seq,ref,chrf,one_seq,0.6274569451106923,chrf ref one_seq,0.6840598660939397,0.3497870790451394,0.3497870790451394
1365,nat,ref,chrf,one_seq,0.6274569451106923,chrf ref one_seq,ref+intp,bertscore.f1,one_seq,0.5900163578628358,bertscore.f1 ref+intp one_seq,0.6840598660939397,0.3497870790451394,0.3497870790451394
1366,nat,ref+intp,bertscore.f1,one_seq,0.5900163578628358,bertscore.f1 ref+intp one_seq,ref,chrf,sent,0.6304046090953909,chrf ref sent,0.7356821407768356,0.2731295516806682,0.2731295516806682
1367,nat,ref,chrf,sent,0.6304046090953909,chrf ref sent,ref+intp,bertscore.f1,one_seq,0.5900163578628358,bertscore.f1 ref+intp one_seq,0.7356821407768356,0.2731295516806682,0.2731295516806682
1368,nat,ref+intp,bertscore.f1,one_seq,0.5900163578628358,bertscore.f1 ref+intp one_seq,ref+mw-intp,chrf,sent+mw,0.6321900833136737,chrf ref+mw-intp sent+mw,0.7273899158049545,0.25863989165863677,0.25863989165863677
1369,nat,ref+mw-intp,chrf,sent+mw,0.6321900833136737,chrf ref+mw-intp sent+mw,ref+intp,bertscore.f1,one_seq,0.5900163578628358,bertscore.f1 ref+intp one_seq,0.7273899158049545,0.25863989165863677,0.25863989165863677
1370,nat,ref+intp,bertscore.f1,one_seq,0.5900163578628358,bertscore.f1 ref+intp one_seq,intp,bertscore.f1,mwer,0.6499346529097874,bertscore.f1 intp mwer,0.6611100069929791,0.1406250697294127,0.15
1371,nat,intp,bertscore.f1,mwer,0.6499346529097874,bertscore.f1 intp mwer,ref+intp,bertscore.f1,one_seq,0.5900163578628358,bertscore.f1 ref+intp one_seq,0.6611100069929791,0.1406250697294127,0.15
1372,nat,ref+intp,bertscore.f1,one_seq,0.5900163578628358,bertscore.f1 ref+intp one_seq,intp,comet-da,one_seq,0.6811362362125806,comet-da intp one_seq,0.6837910591746938,0.017868245284079487,0.05
1373,nat,intp,comet-da,one_seq,0.6811362362125806,comet-da intp one_seq,ref+intp,bertscore.f1,one_seq,0.5900163578628358,bertscore.f1 ref+intp one_seq,0.6837910591746938,0.017868245284079487,0.05
1374,nat,ref+intp,bertscore.f1,one_seq,0.5900163578628358,bertscore.f1 ref+intp one_seq,ref,bertscore.f1,sent,0.6847959621514111,bertscore.f1 ref sent,0.8213264748836792,0.001287288811943954,0.0
1375,nat,ref,bertscore.f1,sent,0.6847959621514111,bertscore.f1 ref sent,ref+intp,bertscore.f1,one_seq,0.5900163578628358,bertscore.f1 ref+intp one_seq,0.8213264748836792,0.001287288811943954,0.0
1376,nat,ref+intp,bertscore.f1,one_seq,0.5900163578628358,bertscore.f1 ref+intp one_seq,ref+mw-intp,bertscore.f1,sent+mw,0.6853425490496775,bertscore.f1 ref+mw-intp sent+mw,0.8230562800627809,0.0011377341993372703,0.0
1377,nat,ref+mw-intp,bertscore.f1,sent+mw,0.6853425490496775,bertscore.f1 ref+mw-intp sent+mw,ref+intp,bertscore.f1,one_seq,0.5900163578628358,bertscore.f1 ref+intp one_seq,0.8230562800627809,0.0011377341993372703,0.0
1378,nat,ref+intp,bertscore.f1,one_seq,0.5900163578628358,bertscore.f1 ref+intp one_seq,intp,comet-da,mwer,0.6936029093331826,comet-da intp mwer,0.6304435545048855,0.011032599040256885,0.05
1379,nat,intp,comet-da,mwer,0.6936029093331826,comet-da intp mwer,ref+intp,bertscore.f1,one_seq,0.5900163578628358,bertscore.f1 ref+intp one_seq,0.6304435545048855,0.011032599040256885,0.05
1380,nat,ref+intp,bertscore.f1,one_seq,0.5900163578628358,bertscore.f1 ref+intp one_seq,ref+intp,comet-da,one_seq,0.7415339638694235,comet-da ref+intp one_seq,0.7136285927805093,1.2861401054831134e-05,0.0
1381,nat,ref+intp,comet-da,one_seq,0.7415339638694235,comet-da ref+intp one_seq,ref+intp,bertscore.f1,one_seq,0.5900163578628358,bertscore.f1 ref+intp one_seq,0.7136285927805093,1.2861401054831134e-05,0.0
1382,nat,ref+intp,bertscore.f1,one_seq,0.5900163578628358,bertscore.f1 ref+intp one_seq,ref,comet-da,one_seq,0.7480537123926453,comet-da ref one_seq,0.7020719208466081,6.7387673463592535e-06,0.0
1383,nat,ref,comet-da,one_seq,0.7480537123926453,comet-da ref one_seq,ref+intp,bertscore.f1,one_seq,0.5900163578628358,bertscore.f1 ref+intp one_seq,0.7020719208466081,6.7387673463592535e-06,0.0
1384,nat,ref+intp,bertscore.f1,one_seq,0.5900163578628358,bertscore.f1 ref+intp one_seq,ref,comet-da,sent,0.7617089765285842,comet-da ref sent,0.7481531546982892,7.89785996602177e-08,0.0
1385,nat,ref,comet-da,sent,0.7617089765285842,comet-da ref sent,ref+intp,bertscore.f1,one_seq,0.5900163578628358,bertscore.f1 ref+intp one_seq,0.7481531546982892,7.89785996602177e-08,0.0
1386,nat,ref+intp,chrf,one_seq,0.6260590922137473,chrf ref+intp one_seq,ref,chrf,one_seq,0.6274569451106923,chrf ref one_seq,0.9998849306339431,0.07538857363348805,0.1
1387,nat,ref,chrf,one_seq,0.6274569451106923,chrf ref one_seq,ref+intp,chrf,one_seq,0.6260590922137473,chrf ref+intp one_seq,0.9998849306339431,0.07538857363348805,0.1
1388,nat,ref+intp,chrf,one_seq,0.6260590922137473,chrf ref+intp one_seq,ref,chrf,sent,0.6304046090953909,chrf ref sent,0.9397982056884886,0.8075436975387125,0.8075436975387125
1389,nat,ref,chrf,sent,0.6304046090953909,chrf ref sent,ref+intp,chrf,one_seq,0.6260590922137473,chrf ref+intp one_seq,0.9397982056884886,0.8075436975387125,0.8075436975387125
1390,nat,ref+intp,chrf,one_seq,0.6260590922137473,chrf ref+intp one_seq,ref+mw-intp,chrf,sent+mw,0.6321900833136737,chrf ref+mw-intp sent+mw,0.9439486927257634,0.7216093863573048,0.7216093863573048
1391,nat,ref+mw-intp,chrf,sent+mw,0.6321900833136737,chrf ref+mw-intp sent+mw,ref+intp,chrf,one_seq,0.6260590922137473,chrf ref+intp one_seq,0.9439486927257634,0.7216093863573048,0.7216093863573048
1392,nat,ref+intp,chrf,one_seq,0.6260590922137473,chrf ref+intp one_seq,intp,bertscore.f1,mwer,0.6499346529097874,bertscore.f1 intp mwer,0.7928166083121498,0.4536680993858848,0.4536680993858848
1393,nat,intp,bertscore.f1,mwer,0.6499346529097874,bertscore.f1 intp mwer,ref+intp,chrf,one_seq,0.6260590922137473,chrf ref+intp one_seq,0.7928166083121498,0.4536680993858848,0.4536680993858848
1394,nat,ref+intp,chrf,one_seq,0.6260590922137473,chrf ref+intp one_seq,intp,comet-da,one_seq,0.6811362362125806,comet-da intp one_seq,0.6599984776340266,0.15608447129819658,0.15608447129819658
1395,nat,intp,comet-da,one_seq,0.6811362362125806,comet-da intp one_seq,ref+intp,chrf,one_seq,0.6260590922137473,chrf ref+intp one_seq,0.6599984776340266,0.15608447129819658,0.15608447129819658
1396,nat,ref+intp,chrf,one_seq,0.6260590922137473,chrf ref+intp one_seq,ref,bertscore.f1,sent,0.6847959621514111,bertscore.f1 ref sent,0.7430631548139158,0.08614153632121702,0.1
1397,nat,ref,bertscore.f1,sent,0.6847959621514111,bertscore.f1 ref sent,ref+intp,chrf,one_seq,0.6260590922137473,chrf ref+intp one_seq,0.7430631548139158,0.08614153632121702,0.1
1398,nat,ref+intp,chrf,one_seq,0.6260590922137473,chrf ref+intp one_seq,ref+mw-intp,bertscore.f1,sent+mw,0.6853425490496775,bertscore.f1 ref+mw-intp sent+mw,0.7440869806281991,0.0825665128805908,0.1
1399,nat,ref+mw-intp,bertscore.f1,sent+mw,0.6853425490496775,bertscore.f1 ref+mw-intp sent+mw,ref+intp,chrf,one_seq,0.6260590922137473,chrf ref+intp one_seq,0.7440869806281991,0.0825665128805908,0.1
1400,nat,ref+intp,chrf,one_seq,0.6260590922137473,chrf ref+intp one_seq,intp,comet-da,mwer,0.6936029093331826,comet-da intp mwer,0.7316957547538695,0.05115770279143805,0.1
1401,nat,intp,comet-da,mwer,0.6936029093331826,comet-da intp mwer,ref+intp,chrf,one_seq,0.6260590922137473,chrf ref+intp one_seq,0.7316957547538695,0.05115770279143805,0.1
1402,nat,ref+intp,chrf,one_seq,0.6260590922137473,chrf ref+intp one_seq,ref+intp,comet-da,one_seq,0.7415339638694235,comet-da ref+intp one_seq,0.7043859257631085,0.0008152067888353987,0.0
1403,nat,ref+intp,comet-da,one_seq,0.7415339638694235,comet-da ref+intp one_seq,ref+intp,chrf,one_seq,0.6260590922137473,chrf ref+intp one_seq,0.7043859257631085,0.0008152067888353987,0.0
1404,nat,ref+intp,chrf,one_seq,0.6260590922137473,chrf ref+intp one_seq,ref,comet-da,one_seq,0.7480537123926453,comet-da ref one_seq,0.7023941527577565,0.0003826642025002158,0.0
1405,nat,ref,comet-da,one_seq,0.7480537123926453,comet-da ref one_seq,ref+intp,chrf,one_seq,0.6260590922137473,chrf ref+intp one_seq,0.7023941527577565,0.0003826642025002158,0.0
1406,nat,ref+intp,chrf,one_seq,0.6260590922137473,chrf ref+intp one_seq,ref,comet-da,sent,0.7617089765285842,comet-da ref sent,0.8011081303329922,1.4376437247332063e-06,0.0
1407,nat,ref,comet-da,sent,0.7617089765285842,comet-da ref sent,ref+intp,chrf,one_seq,0.6260590922137473,chrf ref+intp one_seq,0.8011081303329922,1.4376437247332063e-06,0.0
1408,nat,ref,chrf,one_seq,0.6274569451106923,chrf ref one_seq,ref,chrf,sent,0.6304046090953909,chrf ref sent,0.9402512343773215,0.868180371811665,0.868180371811665
1409,nat,ref,chrf,sent,0.6304046090953909,chrf ref sent,ref,chrf,one_seq,0.6274569451106923,chrf ref one_seq,0.9402512343773215,0.868180371811665,0.868180371811665
1410,nat,ref,chrf,one_seq,0.6274569451106923,chrf ref one_seq,ref+mw-intp,chrf,sent+mw,0.6321900833136737,chrf ref+mw-intp sent+mw,0.9441342981057942,0.7827679110803396,0.7827679110803396
1411,nat,ref+mw-intp,chrf,sent+mw,0.6321900833136737,chrf ref+mw-intp sent+mw,ref,chrf,one_seq,0.6274569451106923,chrf ref one_seq,0.9441342981057942,0.7827679110803396,0.7827679110803396
1412,nat,ref,chrf,one_seq,0.6274569451106923,chrf ref one_seq,intp,bertscore.f1,mwer,0.6499346529097874,bertscore.f1 intp mwer,0.7920903135311446,0.48088175240824116,0.48088175240824116
1413,nat,intp,bertscore.f1,mwer,0.6499346529097874,bertscore.f1 intp mwer,ref,chrf,one_seq,0.6274569451106923,chrf ref one_seq,0.7920903135311446,0.48088175240824116,0.48088175240824116
1414,nat,ref,chrf,one_seq,0.6274569451106923,chrf ref one_seq,intp,comet-da,one_seq,0.6811362362125806,comet-da intp one_seq,0.659421391075208,0.16675916024558912,0.16675916024558912
1415,nat,intp,comet-da,one_seq,0.6811362362125806,comet-da intp one_seq,ref,chrf,one_seq,0.6274569451106923,chrf ref one_seq,0.659421391075208,0.16675916024558912,0.16675916024558912
1416,nat,ref,chrf,one_seq,0.6274569451106923,chrf ref one_seq,ref,bertscore.f1,sent,0.6847959621514111,bertscore.f1 ref sent,0.7434739695433458,0.09336437323536284,0.1
1417,nat,ref,bertscore.f1,sent,0.6847959621514111,bertscore.f1 ref sent,ref,chrf,one_seq,0.6274569451106923,chrf ref one_seq,0.7434739695433458,0.09336437323536284,0.1
1418,nat,ref,chrf,one_seq,0.6274569451106923,chrf ref one_seq,ref+mw-intp,bertscore.f1,sent+mw,0.6853425490496775,bertscore.f1 ref+mw-intp sent+mw,0.7444144256083532,0.08960646278578688,0.1
1419,nat,ref+mw-intp,bertscore.f1,sent+mw,0.6853425490496775,bertscore.f1 ref+mw-intp sent+mw,ref,chrf,one_seq,0.6274569451106923,chrf ref one_seq,0.7444144256083532,0.08960646278578688,0.1
1420,nat,ref,chrf,one_seq,0.6274569451106923,chrf ref one_seq,intp,comet-da,mwer,0.6936029093331826,comet-da intp mwer,0.7318079465111875,0.055900314926849326,0.1
1421,nat,intp,comet-da,mwer,0.6936029093331826,comet-da intp mwer,ref,chrf,one_seq,0.6274569451106923,chrf ref one_seq,0.7318079465111875,0.055900314926849326,0.1
1422,nat,ref,chrf,one_seq,0.6274569451106923,chrf ref one_seq,ref+intp,comet-da,one_seq,0.7415339638694235,comet-da ref+intp one_seq,0.7037328185978883,0.0009433766130473309,0.0
1423,nat,ref+intp,comet-da,one_seq,0.7415339638694235,comet-da ref+intp one_seq,ref,chrf,one_seq,0.6274569451106923,chrf ref one_seq,0.7037328185978883,0.0009433766130473309,0.0
1424,nat,ref,chrf,one_seq,0.6274569451106923,chrf ref one_seq,ref,comet-da,one_seq,0.7480537123926453,comet-da ref one_seq,0.7017209153068976,0.00044670858417750203,0.0
1425,nat,ref,comet-da,one_seq,0.7480537123926453,comet-da ref one_seq,ref,chrf,one_seq,0.6274569451106923,chrf ref one_seq,0.7017209153068976,0.00044670858417750203,0.0
1426,nat,ref,chrf,one_seq,0.6274569451106923,chrf ref one_seq,ref,comet-da,sent,0.7617089765285842,comet-da ref sent,0.8012408098100218,1.8003520347864566e-06,0.0
1427,nat,ref,comet-da,sent,0.7617089765285842,comet-da ref sent,ref,chrf,one_seq,0.6274569451106923,chrf ref one_seq,0.8012408098100218,1.8003520347864566e-06,0.0
1428,nat,ref,chrf,sent,0.6304046090953909,chrf ref sent,ref+mw-intp,chrf,sent+mw,0.6321900833136737,chrf ref+mw-intp sent+mw,0.9982299395068249,0.5618148705616064,0.5618148705616064
1429,nat,ref+mw-intp,chrf,sent+mw,0.6321900833136737,chrf ref+mw-intp sent+mw,ref,chrf,sent,0.6304046090953909,chrf ref sent,0.9982299395068249,0.5618148705616064,0.5618148705616064
1430,nat,ref,chrf,sent,0.6304046090953909,chrf ref sent,intp,bertscore.f1,mwer,0.6499346529097874,bertscore.f1 intp mwer,0.8023013611202062,0.5300137925120567,0.5300137925120567
1431,nat,intp,bertscore.f1,mwer,0.6499346529097874,bertscore.f1 intp mwer,ref,chrf,sent,0.6304046090953909,chrf ref sent,0.8023013611202062,0.5300137925120567,0.5300137925120567
1432,nat,ref,chrf,sent,0.6304046090953909,chrf ref sent,intp,comet-da,one_seq,0.6811362362125806,comet-da intp one_seq,0.6451283812221024,0.19818933739406241,0.19818933739406241
1433,nat,intp,comet-da,one_seq,0.6811362362125806,comet-da intp one_seq,ref,chrf,sent,0.6304046090953909,chrf ref sent,0.6451283812221024,0.19818933739406241,0.19818933739406241
1434,nat,ref,chrf,sent,0.6304046090953909,chrf ref sent,ref,bertscore.f1,sent,0.6847959621514111,bertscore.f1 ref sent,0.8436332263899279,0.04510296436206618,0.05
1435,nat,ref,bertscore.f1,sent,0.6847959621514111,bertscore.f1 ref sent,ref,chrf,sent,0.6304046090953909,chrf ref sent,0.8436332263899279,0.04510296436206618,0.05
1436,nat,ref,chrf,sent,0.6304046090953909,chrf ref sent,ref+mw-intp,bertscore.f1,sent+mw,0.6853425490496775,bertscore.f1 ref+mw-intp sent+mw,0.8468410575525096,0.04088439898085494,0.05
1437,nat,ref+mw-intp,bertscore.f1,sent+mw,0.6853425490496775,bertscore.f1 ref+mw-intp sent+mw,ref,chrf,sent,0.6304046090953909,chrf ref sent,0.8468410575525096,0.04088439898085494,0.05
1438,nat,ref,chrf,sent,0.6304046090953909,chrf ref sent,intp,comet-da,mwer,0.6936029093331826,comet-da intp mwer,0.7599150561680618,0.05446252911815619,0.1
1439,nat,intp,comet-da,mwer,0.6936029093331826,comet-da intp mwer,ref,chrf,sent,0.6304046090953909,chrf ref sent,0.7599150561680618,0.05446252911815619,0.1
1440,nat,ref,chrf,sent,0.6304046090953909,chrf ref sent,ref+intp,comet-da,one_seq,0.7415339638694235,comet-da ref+intp one_seq,0.6789226566540907,0.0018205141544107573,0.0
1441,nat,ref+intp,comet-da,one_seq,0.7415339638694235,comet-da ref+intp one_seq,ref,chrf,sent,0.6304046090953909,chrf ref sent,0.6789226566540907,0.0018205141544107573,0.0
1442,nat,ref,chrf,sent,0.6304046090953909,chrf ref sent,ref,comet-da,one_seq,0.7480537123926453,comet-da ref one_seq,0.6713368792757567,0.0009939599458945736,0.0
1443,nat,ref,comet-da,one_seq,0.7480537123926453,comet-da ref one_seq,ref,chrf,sent,0.6304046090953909,chrf ref sent,0.6713368792757567,0.0009939599458945736,0.0
1444,nat,ref,chrf,sent,0.6304046090953909,chrf ref sent,ref,comet-da,sent,0.7617089765285842,comet-da ref sent,0.8283542316460522,5.30311867752431e-07,0.0
1445,nat,ref,comet-da,sent,0.7617089765285842,comet-da ref sent,ref,chrf,sent,0.6304046090953909,chrf ref sent,0.8283542316460522,5.30311867752431e-07,0.0
1446,nat,ref+mw-intp,chrf,sent+mw,0.6321900833136737,chrf ref+mw-intp sent+mw,intp,bertscore.f1,mwer,0.6499346529097874,bertscore.f1 intp mwer,0.8159644681568563,0.5548494459503415,0.5548494459503415
1447,nat,intp,bertscore.f1,mwer,0.6499346529097874,bertscore.f1 intp mwer,ref+mw-intp,chrf,sent+mw,0.6321900833136737,chrf ref+mw-intp sent+mw,0.8159644681568563,0.5548494459503415,0.5548494459503415
1448,nat,ref+mw-intp,chrf,sent+mw,0.6321900833136737,chrf ref+mw-intp sent+mw,intp,comet-da,one_seq,0.6811362362125806,comet-da intp one_seq,0.6488515288867004,0.21181230714561838,0.21181230714561838
1449,nat,intp,comet-da,one_seq,0.6811362362125806,comet-da intp one_seq,ref+mw-intp,chrf,sent+mw,0.6321900833136737,chrf ref+mw-intp sent+mw,0.6488515288867004,0.21181230714561838,0.21181230714561838
1450,nat,ref+mw-intp,chrf,sent+mw,0.6321900833136737,chrf ref+mw-intp sent+mw,ref,bertscore.f1,sent,0.6847959621514111,bertscore.f1 ref sent,0.8332862184855755,0.0598308969365724,0.1
1451,nat,ref,bertscore.f1,sent,0.6847959621514111,bertscore.f1 ref sent,ref+mw-intp,chrf,sent+mw,0.6321900833136737,chrf ref+mw-intp sent+mw,0.8332862184855755,0.0598308969365724,0.1
1452,nat,ref+mw-intp,chrf,sent+mw,0.6321900833136737,chrf ref+mw-intp sent+mw,ref+mw-intp,bertscore.f1,sent+mw,0.6853425490496775,bertscore.f1 ref+mw-intp sent+mw,0.8384002457885191,0.053541073231905933,0.1
1453,nat,ref+mw-intp,bertscore.f1,sent+mw,0.6853425490496775,bertscore.f1 ref+mw-intp sent+mw,ref+mw-intp,chrf,sent+mw,0.6321900833136737,chrf ref+mw-intp sent+mw,0.8384002457885191,0.053541073231905933,0.1
1454,nat,ref+mw-intp,chrf,sent+mw,0.6321900833136737,chrf ref+mw-intp sent+mw,intp,comet-da,mwer,0.6936029093331826,comet-da intp mwer,0.771245290696149,0.05584509627191436,0.1
1455,nat,intp,comet-da,mwer,0.6936029093331826,comet-da intp mwer,ref+mw-intp,chrf,sent+mw,0.6321900833136737,chrf ref+mw-intp sent+mw,0.771245290696149,0.05584509627191436,0.1
1456,nat,ref+mw-intp,chrf,sent+mw,0.6321900833136737,chrf ref+mw-intp sent+mw,ref+intp,comet-da,one_seq,0.7415339638694235,comet-da ref+intp one_seq,0.6847907564795571,0.001961337683530351,0.0
1457,nat,ref+intp,comet-da,one_seq,0.7415339638694235,comet-da ref+intp one_seq,ref+mw-intp,chrf,sent+mw,0.6321900833136737,chrf ref+mw-intp sent+mw,0.6847907564795571,0.001961337683530351,0.0
1458,nat,ref+mw-intp,chrf,sent+mw,0.6321900833136737,chrf ref+mw-intp sent+mw,ref,comet-da,one_seq,0.7480537123926453,comet-da ref one_seq,0.6783073741727667,0.0010530034192519633,0.0
1459,nat,ref,comet-da,one_seq,0.7480537123926453,comet-da ref one_seq,ref+mw-intp,chrf,sent+mw,0.6321900833136737,chrf ref+mw-intp sent+mw,0.6783073741727667,0.0010530034192519633,0.0
1460,nat,ref+mw-intp,chrf,sent+mw,0.6321900833136737,chrf ref+mw-intp sent+mw,ref,comet-da,sent,0.7617089765285842,comet-da ref sent,0.8265677893930374,8.402189799472382e-07,0.0
1461,nat,ref,comet-da,sent,0.7617089765285842,comet-da ref sent,ref+mw-intp,chrf,sent+mw,0.6321900833136737,chrf ref+mw-intp sent+mw,0.8265677893930374,8.402189799472382e-07,0.0
1462,nat,intp,bertscore.f1,mwer,0.6499346529097874,bertscore.f1 intp mwer,intp,comet-da,one_seq,0.6811362362125806,comet-da intp one_seq,0.7592749612669708,0.34195300612861823,0.34195300612861823
1463,nat,intp,comet-da,one_seq,0.6811362362125806,comet-da intp one_seq,intp,bertscore.f1,mwer,0.6499346529097874,bertscore.f1 intp mwer,0.7592749612669708,0.34195300612861823,0.34195300612861823
1464,nat,intp,bertscore.f1,mwer,0.6499346529097874,bertscore.f1 intp mwer,ref,bertscore.f1,sent,0.6847959621514111,bertscore.f1 ref sent,0.7705848117030928,0.27650641445281887,0.27650641445281887
