,system,latency,common,annotator,doc,CRi,CR,bleu,chrf,comet,bertscore
1031,NAIST,high,True,13,ted_56901,2.238356107131289,2.2967032967032965,8.2957,38.6002,-0.7046,0.753553
1032,NAIST,high,True,16,ted_55061,1.63829937255807,1.6213235294117647,19.2823,42.3712,-0.6108,0.779567
1033,NAIST,high,True,19,ted_37498,1.5749503503451456,1.6857142857142855,13.2868,39.9568,-0.6087,0.757369
1034,NAIST,high,True,20,ted_50853,2.371821138591319,2.372093023255814,11.8971,39.6883,-0.5753,0.769176
1035,NAIST,high,True,22,ted_39331,2.036741453529205,2.09,22.5798,46.9094,-0.3751,0.801939
1036,NAIST,high,True,22,ted_56901,2.022298885771153,2.0210526315789474,8.2957,38.6002,-0.7046,0.753553
1037,NAIST,high,True,23,ted_42604,2.3735511462010987,2.5193798449612403,18.4939,47.6153,-0.365,0.794582
1038,NAIST,high,True,26,ted_37498,2.534261730704798,2.3728813559322037,13.2868,39.9568,-0.6087,0.757369
1039,NAIST,high,True,27,ted_50853,3.256402236954475,3.2525252525252526,11.8971,39.6883,-0.5753,0.769176
1040,NAIST,high,True,27,ted_54706,3.2484801371162337,3.2434210526315788,9.8609,35.5629,-0.9265,0.738341
1041,NAIST,high,True,29,ted_39331,2.5743219289534687,2.5694444444444446,22.5798,46.9094,-0.3751,0.801939
1042,NAIST,high,True,29,ted_56901,2.470870160657276,2.5,8.2957,38.6002,-0.7046,0.753553
1043,NAIST,high,True,33,ted_46528,2.477302267181722,2.5098039215686274,12.293,40.6753,-0.6109,0.776653
1044,NAIST,high,True,33,ted_57418,3.031395666164015,3.036697247706422,18.1414,45.0427,-0.4548,0.791733
1045,NAIST,high,True,35,ted_45614,3.021959898982933,3.0419161676646707,14.4947,41.536,-0.5164,0.765589
1046,NAIST,high,True,36,ted_55061,1.8681911998679743,2.0,19.2823,42.3712,-0.6108,0.779567
1047,NAIST,high,True,38,ted_45973,1.6300733208311484,1.6067415730337078,13.9829,41.175,-0.6111,0.758628
1048,NAIST,high,True,38,ted_62628,2.156618890714603,2.175,12.442,42.3452,-0.4928,0.761864
1049,NAIST,high,True,39,ted_49440,3.274444930111269,3.272727272727273,17.6559,44.0728,-0.5121,0.785009
1050,NAIST,high,True,41,ted_60872,1.6864956240790776,1.8541666666666667,11.1388,43.4431,-0.4841,0.7757
1051,NAIST,high,True,42,ted_37498,2.335047414918814,2.3006535947712417,13.2868,39.9568,-0.6087,0.757369
1052,NAIST,high,True,43,ted_50853,2.2100449802175657,2.315068493150685,11.8971,39.6883,-0.5753,0.769176
1053,NAIST,high,True,43,ted_54706,1.8264108728409896,1.8591549295774648,9.8609,35.5629,-0.9265,0.738341
1054,NAIST,high,True,44,ted_52268,2.659002502693356,2.574074074074074,22.9839,46.5263,-0.3567,0.79762
1055,NAIST,high,True,45,ted_39331,1.8707158931830383,1.9065420560747663,22.5798,46.9094,-0.3751,0.801939
1056,NAIST,high,True,45,ted_56901,2.313749067265661,2.260504201680672,8.2957,38.6002,-0.7046,0.753553
1057,NAIST,high,True,46,ted_42604,2.2957568019525563,2.2857142857142856,18.4939,47.6153,-0.365,0.794582
1058,NAIST,high,True,49,ted_46528,3.5061993980443797,3.4645669291338583,12.293,40.6753,-0.6109,0.776653
1059,NAIST,high,True,49,ted_57418,2.707724167038529,2.711764705882353,18.1414,45.0427,-0.4548,0.791733
1060,NAIST,low,False,3,26_tabacco-shop,1.4329923017666066,1.5,8.9392,38.7242,-0.8641,0.705849
1061,NAIST,low,False,3,28_samanka,1.683216430545864,1.6666666666666667,6.1499,35.6535,-0.8456,0.73485
1062,NAIST,low,False,3,31_devil-chocolate,1.2356582750777847,1.263157894736842,6.5743,35.3173,-1.0865,0.735578
1063,NAIST,low,False,3,35_f-e-time-travel-agency,1.0623308201158954,1.1111111111111112,3.3862,33.7361,-0.9719,0.70364
1064,NAIST,low,False,4,dutch,2.095527692849146,2.1862068965517243,3.0915,30.6838,-1.2478,0.688651
1065,NAIST,low,False,7,austrian,2.261054597957827,2.3838120104438643,9.3432,37.0077,-1.0362,0.731628
1066,NAIST,low,False,8,08_jizeran,2.1378659217579408,1.8888888888888888,9.6971,36.0277,-1.0974,0.725617
1067,NAIST,low,False,8,14_llibres-i-revistes-edb,1.1226662945663697,1.0909090909090908,3.679,28.6699,-1.0959,0.69233
1068,NAIST,low,False,8,30_appolonas,1.0,1.3333333333333333,2.8818,34.2079,-0.984,0.741088
1069,NAIST,low,False,8,romanian,1.1529833512942884,1.2682926829268293,7.7022,39.4543,-1.1402,0.713944
1070,NAIST,low,False,13,dutch,1.1401756555836704,1.2222222222222223,3.0915,30.6838,-1.2478,0.688651
1071,NAIST,low,False,16,spanish,1.0269479119053904,1.04,5.4994,31.2196,-1.3749,0.692599
1072,NAIST,low,False,18,28_samanka,,2.0,6.1499,35.6535,-0.8456,0.73485
1073,NAIST,low,False,23,15_brnkni,1.0258403311428834,1.0212765957446808,4.9978,25.8763,-1.2493,0.687997
1074,NAIST,low,False,23,19_be-beauty,1.0,1.0,2.3389,23.3878,-1.375,0.681088
1075,NAIST,low,False,23,24_mole-g-p-technologies,1.0785194543151213,1.0294117647058822,2.9671,31.7409,-1.2734,0.686569
1076,NAIST,low,False,23,32_ck-remoa,1.027581680328436,1.0163934426229508,3.2906,32.6425,-1.1508,0.711523
1077,NAIST,low,False,23,34_kol_action_accessoires,1.0,1.0,9.4868,28.7059,-1.0903,0.72999
1078,NAIST,low,False,27,18_tf-magic-world,3.36958504051471,3.4074074074074074,6.1099,32.1828,-1.1964,0.687755
1079,NAIST,low,False,27,22_new-design-world,3.7136987550239087,3.6,7.8786,31.2579,-1.2895,0.690895
1080,NAIST,low,False,27,25_folkstyle,3.642221117022376,3.4782608695652173,8.206,37.6807,-1.1167,0.709785
1081,NAIST,low,False,27,29_salon-n-g,3.7120842192613694,3.7222222222222223,8.9881,37.8104,-0.9634,0.732564
1082,NAIST,low,False,27,38_seta,3.68831292548734,3.7058823529411766,11.2943,39.0725,-0.9049,0.759174
1083,NAIST,low,False,29,04_g-t,1.7524583496335415,1.8,6.6337,27.719,-1.262,0.690781
1084,NAIST,low,False,29,06_masaze-petr-klic,1.0,1.0,2.8269,24.085,-1.2601,0.688709
1085,NAIST,low,False,29,10_magic-travel,1.941464965357241,1.875,11.5743,30.4636,-1.224,0.706935
1086,NAIST,low,False,29,37_caspowalk,1.814164003728596,1.8333333333333333,9.7646,33.4302,-0.8618,0.724602
1087,NAIST,low,False,29,39_total-regal,2.425479923769754,2.4285714285714284,9.4445,34.0684,-1.0266,0.736311
1088,NAIST,low,False,32,07_bucherinsel-west,1.7844950581700858,1.6842105263157894,7.6451,41.3289,-1.0347,0.71559
1089,NAIST,low,False,32,15_brnkni,1.887135273217666,1.8823529411764703,4.9978,25.8763,-1.2493,0.687997
1090,NAIST,low,False,32,19_be-beauty,1.2818786948483372,1.4473684210526316,2.3389,23.3878,-1.375,0.681088
1091,NAIST,low,False,32,24_mole-g-p-technologies,1.89121977990994,1.84,2.9671,31.7409,-1.2734,0.686569
1092,NAIST,low,False,32,32_ck-remoa,1.952770255400183,1.88,3.2906,32.6425,-1.1508,0.711523
1093,NAIST,low,False,33,05_i-dodge,1.4681421752989192,1.3333333333333333,4.1695,20.2192,-1.3247,0.67794
1094,NAIST,low,False,33,20_mela-e-piu,1.1666344564110058,1.1333333333333333,1.5192,13.2808,-1.5319,0.656762
1095,NAIST,low,False,33,21_hat-cap,1.4112456995226783,1.5294117647058822,2.6101,24.8323,-1.2828,0.68568
1096,NAIST,low,False,33,polish,1.3440889816474062,1.935,5.2739,35.2745,-1.2888,0.707404
1097,NAIST,low,False,35,26_tabacco-shop,2.5582039467459188,2.6,8.9392,38.7242,-0.8641,0.705849
1098,NAIST,low,False,35,30_appolonas,1.651695253605345,2.625,2.8818,34.2079,-0.984,0.741088
1099,NAIST,low,False,35,31_devil-chocolate,2.828564337437119,2.6923076923076925,6.5743,35.3173,-1.0865,0.735578
1100,NAIST,low,False,35,romanian,2.97429229674213,2.9876543209876543,7.7022,39.4543,-1.1402,0.713944
1101,NAIST,low,False,39,09_il-gabbiano,1.7498933911443093,1.7692307692307692,8.6666,31.4732,-1.1896,0.67992
1102,NAIST,low,False,39,12_fictionalcine,2.106602498334793,2.090909090909091,8.4223,34.1565,-1.1761,0.707713
1103,NAIST,low,False,39,17_tf-smart-team,1.3367132093134182,1.4375,2.3874,30.9279,-1.1994,0.691044
1104,NAIST,low,False,39,23_pillowdream,1.6041794244984109,1.6363636363636365,9.5384,28.4889,-1.2996,0.713527
1105,NAIST,low,False,39,34_kol_action_accessoires,2.1522559571903304,2.2222222222222223,9.4868,28.7059,-1.0903,0.72999
1106,NAIST,low,False,40,13_don-bosco-barcelona,1.1118232408940414,1.25,1.9847,28.0415,-1.2504,0.691878
1107,NAIST,low,False,40,16_develop-most,1.0,1.0,2.4319,27.1671,-1.1975,0.687363
1108,NAIST,low,False,40,35_f-e-time-travel-agency,1.0,1.0,3.3862,33.7361,-0.9719,0.70364
1109,NAIST,low,False,40,36_step-house,1.0,1.0,9.8831,40.1467,-1.1514,0.724513
1110,NAIST,low,False,41,spanish,1.020734251093351,1.0698689956331875,5.4994,31.2196,-1.3749,0.692599
1111,NAIST,low,False,43,18_tf-magic-world,2.111792809461088,2.125,6.1099,32.1828,-1.1964,0.687755
1112,NAIST,low,False,43,22_new-design-world,1.80716126643814,1.7777777777777777,7.8786,31.2579,-1.2895,0.690895
1113,NAIST,low,False,43,25_folkstyle,1.404167814135591,1.3333333333333333,8.206,37.6807,-1.1167,0.709785
1114,NAIST,low,False,43,29_salon-n-g,2.3294715645693693,2.4285714285714284,8.9881,37.8104,-0.9634,0.732564
1115,NAIST,low,False,43,38_seta,1.6808164458118555,1.8,11.2943,39.0725,-0.9049,0.759174
1116,NAIST,low,False,44,dutch,1.3021057935093994,1.4634146341463414,3.0915,30.6838,-1.2478,0.688651
1117,NAIST,low,False,45,04_g-t,1.1403513872788635,1.1923076923076923,6.6337,27.719,-1.262,0.690781
1118,NAIST,low,False,45,06_masaze-petr-klic,1.0000758279025468,1.04,2.8269,24.085,-1.2601,0.688709
1119,NAIST,low,False,45,10_magic-travel,1.5093500157527502,1.4,11.5743,30.4636,-1.224,0.706935
1120,NAIST,low,False,45,37_caspowalk,1.2663327702271094,1.1923076923076923,9.7646,33.4302,-0.8618,0.724602
1121,NAIST,low,False,45,39_total-regal,1.0,1.0,9.4445,34.0684,-1.0266,0.736311
1122,NAIST,low,False,46,33_logistic-servis,1.181053287628545,1.1428571428571428,3.0757,33.4193,-0.986,0.701508
1123,NAIST,low,False,46,belgian,1.1950115448527383,1.2165242165242165,6.5425,35.4095,-1.2418,0.708293
1124,NAIST,low,False,48,07_bucherinsel-west,1.7931121290210326,1.8571428571428568,7.6451,41.3289,-1.0347,0.71559
1125,NAIST,low,False,48,15_brnkni,1.6269919282974807,1.8125,4.9978,25.8763,-1.2493,0.687997
1126,NAIST,low,False,48,19_be-beauty,1.3048329436852018,1.5,2.3389,23.3878,-1.375,0.681088
1127,NAIST,low,False,48,24_mole-g-p-technologies,1.383065881870262,1.434782608695652,2.9671,31.7409,-1.2734,0.686569
1128,NAIST,low,False,48,32_ck-remoa,1.957900336161488,2.2222222222222223,3.2906,32.6425,-1.1508,0.711523
1129,NAIST,low,False,49,05_i-dodge,1.279968708255076,1.3863636363636365,4.1695,20.2192,-1.3247,0.67794
1130,NAIST,low,False,49,20_mela-e-piu,1.357395698795595,1.2,1.5192,13.2808,-1.5319,0.656762
1131,NAIST,low,False,49,21_hat-cap,1.9181724453525253,1.6756756756756757,2.6101,24.8323,-1.2828,0.68568
1132,NAIST,low,False,49,polish,2.0120188094525124,1.9303621169916436,5.2739,35.2745,-1.2888,0.707404
1133,NAIST,low,True,3,ted_63920,1.8342802963430904,1.876847290640394,9.8603,39.6873,-0.7438,0.757023
1134,NAIST,low,True,4,ted_60872,2.366323095283175,2.3598130841121496,8.2487,41.7884,-0.6736,0.761806
1135,NAIST,low,True,7,ted_60872,3.0124950240724364,2.98961937716263,8.2487,41.7884,-0.6736,0.761806
1136,NAIST,low,True,8,ted_37498,2.006612190782843,2.0517241379310347,11.4029,40.8417,-0.6782,0.755725
1137,NAIST,low,True,13,ted_45614,2.2429410177691675,2.315436241610738,10.427,43.6503,-0.5516,0.769832
1138,NAIST,low,True,19,ted_39331,1.5654254213437608,1.738095238095238,18.3078,45.5946,-0.4512,0.79897
1139,NAIST,low,True,19,ted_56901,2.158839573083568,2.4153846153846152,6.1191,38.1562,-0.8361,0.747777
1140,NAIST,low,True,20,ted_42604,1.9753219426256317,2.0,13.0433,46.9152,-0.448,0.794518
1141,NAIST,low,True,22,ted_45973,2.05977472976101,2.230769230769231,11.3121,43.0719,-0.5569,0.767395
1142,NAIST,low,True,22,ted_62628,2.0919230729565057,2.10989010989011,8.5484,40.8776,-0.6155,0.755952
1143,NAIST,low,True,23,ted_49440,1.6329379970646651,1.4640883977900552,15.8318,45.3315,-0.5121,0.788375
1144,NAIST,low,True,26,ted_46528,3.476055070967533,3.3793103448275863,8.8238,40.2437,-0.7054,0.765708
1145,NAIST,low,True,26,ted_57418,3.446125750156632,3.3142857142857145,16.9205,46.2399,-0.4151,0.798694
1146,NAIST,low,True,27,ted_51101,3.3902088432648108,3.38953488372093,16.0174,47.3383,-0.257,0.805581
1147,NAIST,low,True,29,ted_55061,2.3334571870599343,2.363636363636364,18.239,43.1279,-0.6775,0.780879
1148,NAIST,low,True,32,ted_49440,2.1147244710193696,2.0772357723577235,15.8318,45.3315,-0.5121,0.788375
1149,NAIST,low,True,35,ted_37498,3.1501241531184343,3.1376146788990824,11.4029,40.8417,-0.6782,0.755725
1150,NAIST,low,True,36,ted_50853,1.7669552329521354,1.8035714285714288,8.9929,40.2632,-0.5176,0.773775
1151,NAIST,low,True,36,ted_54706,1.9685542651749464,1.9836065573770487,9.6881,36.4948,-0.8761,0.746194
1152,NAIST,low,True,38,ted_39331,1.3334043838937155,1.3076923076923077,18.3078,45.5946,-0.4512,0.79897
1153,NAIST,low,True,38,ted_56901,1.2421881430345187,1.2256410256410255,6.1191,38.1562,-0.8361,0.747777
1154,NAIST,low,True,39,ted_42604,3.0765265923575607,3.0695652173913044,13.0433,46.9152,-0.448,0.794518
1155,NAIST,low,True,40,ted_63920,1.0562300811514602,1.2142857142857142,9.8603,39.6873,-0.7438,0.757023
1156,NAIST,low,True,42,ted_46528,1.7684513209870267,1.834319526627219,8.8238,40.2437,-0.7054,0.765708
1157,NAIST,low,True,42,ted_57418,2.225084346627745,2.2655367231638417,16.9205,46.2399,-0.4151,0.798694
1158,NAIST,low,True,43,ted_51101,2.7892243313636107,2.753623188405797,16.0174,47.3383,-0.257,0.805581
1159,NAIST,low,True,44,ted_45614,1.7676061716090674,1.7746478873239435,10.427,43.6503,-0.5516,0.769832
1160,NAIST,low,True,45,ted_55061,1.5869938230948608,1.6006600660066006,18.239,43.1279,-0.6775,0.780879
1161,NAIST,low,True,48,ted_49440,2.638514233000088,2.655172413793104,15.8318,45.3315,-0.5121,0.788375
1162,NAIST,medium,False,3,17_tf-smart-team,1.2602129789973129,1.25,6.995,32.3649,-1.1901,0.716104
1163,NAIST,medium,False,3,24_mole-g-p-technologies,1.5216091391670032,1.7142857142857142,4.5459,27.5918,-1.0443,0.706354
1164,NAIST,medium,False,3,25_folkstyle,1.110185001950469,1.1333333333333333,14.9671,37.4415,-1.2544,0.709194
1165,NAIST,medium,False,3,38_seta,2.3855125281966667,2.333333333333333,22.7279,42.6648,-0.5525,0.783481
1166,NAIST,medium,False,3,39_total-regal,1.1534392313535402,1.2941176470588236,5.4443,29.3172,-0.9379,0.719967
1167,NAIST,medium,False,4,33_logistic-servis,2.6098951298959245,2.75,4.5415,26.597,-1.1234,0.691606
1168,NAIST,medium,False,4,belgian,2.1673452799685933,2.158469945355191,12.976,36.3769,-1.0721,0.738141
1169,NAIST,medium,False,7,33_logistic-servis,2.5819742489270388,2.65,4.5415,26.597,-1.1234,0.691606
1170,NAIST,medium,False,7,belgian,2.1237287291648514,2.277173913043478,12.976,36.3769,-1.0721,0.738141
1171,NAIST,medium,False,11,33_logistic-servis,,1.0,4.5415,26.597,-1.1234,0.691606
1172,NAIST,medium,False,13,09_il-gabbiano,1.6821282158482864,1.375,9.0735,24.3688,-0.8981,0.692065
1173,NAIST,medium,False,13,12_fictionalcine,2.056034616925942,1.875,9.6668,32.509,-1.1226,0.717999
1174,NAIST,medium,False,13,17_tf-smart-team,2.1729517818513235,1.9375,6.995,32.3649,-1.1901,0.716104
1175,NAIST,medium,False,13,29_salon-n-g,1.4941117067653038,1.4285714285714286,14.08,37.3806,-0.7424,0.743981
1176,NAIST,medium,False,13,38_seta,2.2803457868893457,2.090909090909091,22.7279,42.6648,-0.5525,0.783481
1177,NAIST,medium,False,16,33_logistic-servis,1.294759284993623,1.1538461538461535,4.5415,26.597,-1.1234,0.691606
1178,NAIST,medium,False,16,belgian,1.167541205008669,1.215439856373429,12.976,36.3769,-1.0721,0.738141
1179,NAIST,medium,False,18,20_mela-e-piu,,1.0,0.7414,10.0869,-1.5668,0.638605
1180,NAIST,medium,False,19,austrian,1.5570400726238904,1.5813953488372092,12.4083,35.8179,-0.9357,0.74474
1181,NAIST,medium,False,22,03_botel-proti-proudu,1.5443909850008573,1.6666666666666667,5.8214,26.5402,-0.8811,0.718301
1182,NAIST,medium,False,22,08_jizeran,1.539776898336156,1.9230769230769231,16.7131,38.844,-1.1082,0.735491
1183,NAIST,medium,False,22,11_trefa,1.624552000563187,1.5833333333333333,8.4155,40.1088,-0.6444,0.748078
1184,NAIST,medium,False,22,14_llibres-i-revistes-edb,1.206057006231989,1.5,6.7322,19.3408,-1.3801,0.673654
1185,NAIST,medium,False,22,27_f-e-international-tour,1.5017546537755724,1.6666666666666667,9.7518,34.6191,-0.7465,0.75025
1186,NAIST,medium,False,22,28_samanka,1.6834605282684076,1.7857142857142858,5.32,35.9744,-0.7667,0.737284
1187,NAIST,medium,False,26,spanish,2.129844658419042,2.21875,7.3974,29.0728,-1.3462,0.704804
1188,NAIST,medium,False,29,dutch,1.0989808917197452,1.1320754716981132,3.1845,25.9432,-1.2879,0.694553
1189,NAIST,medium,False,31,33_logistic-servis,1.2257758262623866,1.1111111111111112,4.5415,26.597,-1.1234,0.691606
1190,NAIST,medium,False,33,07_bucherinsel-west,1.2603077487035217,1.3636363636363635,9.1541,34.0731,-1.0843,0.713372
1191,NAIST,medium,False,33,15_brnkni,1.643596029777443,1.7142857142857142,3.3568,21.4318,-1.2749,0.685903
1192,NAIST,medium,False,33,19_be-beauty,1.5259129513122307,1.7142857142857142,4.4582,20.6823,-1.4775,0.688634
1193,NAIST,medium,False,33,24_mole-g-p-technologies,1.7029102217130938,2.0,4.5459,27.5918,-1.0443,0.706354
1194,NAIST,medium,False,33,32_ck-remoa,1.7459777581362232,2.125,9.1,35.5905,-1.0159,0.721693
1195,NAIST,medium,False,35,austrian,2.8442389616197072,2.83974358974359,12.4083,35.8179,-0.9357,0.74474
1196,NAIST,medium,False,36,26_tabacco-shop,1.156497601694322,1.2142857142857142,7.2611,38.4803,-0.7151,0.73391
1197,NAIST,medium,False,36,30_appolonas,1.3519533618370063,1.5,7.7209,35.585,-0.9788,0.752307
1198,NAIST,medium,False,36,31_devil-chocolate,1.116365877007617,1.1875,7.0344,34.8901,-0.7691,0.76184
1199,NAIST,medium,False,36,romanian,1.84320209646222,1.6875,17.2891,41.8254,-0.7615,0.747423
1200,NAIST,medium,False,38,03_botel-proti-proudu,1.0761793078257018,1.0952380952380951,5.8214,26.5402,-0.8811,0.718301
1201,NAIST,medium,False,38,08_jizeran,1.0523624589083438,1.05,16.7131,38.844,-1.1082,0.735491
1202,NAIST,medium,False,38,11_trefa,1.2093915321919115,1.25,8.4155,40.1088,-0.6444,0.748078
1203,NAIST,medium,False,38,14_llibres-i-revistes-edb,1.0545407459469895,1.0333333333333334,6.7322,19.3408,-1.3801,0.673654
1204,NAIST,medium,False,38,27_f-e-international-tour,1.3445268243215458,1.2608695652173914,9.7518,34.6191,-0.7465,0.75025
1205,NAIST,medium,False,38,28_samanka,1.3429018313066174,1.2,5.32,35.9744,-0.7667,0.737284
1206,NAIST,medium,False,40,09_il-gabbiano,1.0,1.0,9.0735,24.3688,-0.8981,0.692065
1207,NAIST,medium,False,40,12_fictionalcine,1.0,1.0,9.6668,32.509,-1.1226,0.717999
1208,NAIST,medium,False,40,17_tf-smart-team,1.0,1.0,6.995,32.3649,-1.1901,0.716104
1209,NAIST,medium,False,40,23_pillowdream,1.0,1.0,8.7569,27.5318,-1.386,0.705386
1210,NAIST,medium,False,40,34_kol_action_accessoires,1.1093770135869812,1.2,15.1207,34.2698,-1.0722,0.732132
1211,NAIST,medium,False,41,13_don-bosco-barcelona,1.0626697407823724,1.125,4.3203,27.3438,-1.068,0.708424
1212,NAIST,medium,False,41,16_develop-most,1.111113657487623,1.105263157894737,5.6425,29.7064,-1.0536,0.710662
1213,NAIST,medium,False,41,35_f-e-time-travel-agency,1.0211179679221156,1.0909090909090908,7.1433,31.3796,-0.968,0.719464
1214,NAIST,medium,False,41,36_step-house,1.0,1.0,16.8821,38.1631,-0.9529,0.754924
1215,NAIST,medium,False,42,spanish,1.3130788345710664,1.3473282442748091,7.3974,29.0728,-1.3462,0.704804
1216,NAIST,medium,False,44,18_tf-magic-world,1.741245620286751,1.75,15.0795,37.6237,-1.1336,0.723564
1217,NAIST,medium,False,44,22_new-design-world,1.6313462462028832,1.8,10.5394,29.286,-1.2802,0.693646
1218,NAIST,medium,False,44,25_folkstyle,1.1519744547971311,1.25,14.9671,37.4415,-1.2544,0.709194
1219,NAIST,medium,False,44,29_salon-n-g,2.2123731371726225,2.111111111111111,14.08,37.3806,-0.7424,0.743981
1220,NAIST,medium,False,44,38_seta,2.5250548562938238,2.4,22.7279,42.6648,-0.5525,0.783481
1221,NAIST,medium,False,45,dutch,1.1676720642173115,1.175531914893617,3.1845,25.9432,-1.2879,0.694553
1222,NAIST,medium,False,46,04_g-t,1.1275398577071265,1.0833333333333333,9.9881,28.4909,-1.1388,0.71302
1223,NAIST,medium,False,46,06_masaze-petr-klic,1.09121171537533,1.3,3.4455,23.7628,-1.2448,0.705817
1224,NAIST,medium,False,46,10_magic-travel,2.032108228287595,1.9090909090909087,14.8072,31.6796,-0.9893,0.709336
1225,NAIST,medium,False,46,37_caspowalk,1.375904644619432,1.2666666666666666,11.6286,32.747,-0.8368,0.723862
1226,NAIST,medium,False,46,39_total-regal,1.7052573017193264,1.7,5.4443,29.3172,-0.9379,0.719967
1227,NAIST,medium,False,49,07_bucherinsel-west,2.300396226529359,2.5384615384615383,9.1541,34.0731,-1.0843,0.713372
1228,NAIST,medium,False,49,15_brnkni,2.430937714824404,1.9090909090909087,3.3568,21.4318,-1.2749,0.685903
1229,NAIST,medium,False,49,19_be-beauty,2.349337386461568,2.6,4.4582,20.6823,-1.4775,0.688634
1230,NAIST,medium,False,49,24_mole-g-p-technologies,2.703640325794684,2.3,4.5459,27.5918,-1.0443,0.706354
1231,NAIST,medium,False,49,32_ck-remoa,2.3023906344264717,2.6296296296296298,9.1,35.5905,-1.0159,0.721693
1232,NAIST,medium,True,3,ted_60872,1.9678064604020864,2.049079754601227,10.4788,43.1045,-0.5683,0.770195
1233,NAIST,medium,True,8,ted_45973,2.618893958867554,2.4850299401197606,14.5819,42.0043,-0.5483,0.763773
1234,NAIST,medium,True,8,ted_62628,1.933796962893386,1.8677685950413223,12.3764,42.8358,-0.4775,0.768134
1235,NAIST,medium,True,13,ted_42604,2.699609928895451,2.6082474226804124,17.6089,47.5901,-0.3509,0.798844
1236,NAIST,medium,True,19,ted_60872,1.7841503897488402,1.9655172413793105,10.4788,43.1045,-0.5683,0.770195
1237,NAIST,medium,True,20,ted_37498,1.7506448918247826,1.7692307692307692,13.3202,40.255,-0.6337,0.755215
1238,NAIST,medium,True,22,ted_52268,1.9964718193136424,2.083333333333333,22.7732,46.6643,-0.365,0.801549
1239,NAIST,medium,True,23,ted_39331,1.69846876042863,1.4869565217391305,21.4312,46.009,-0.4009,0.801815
1240,NAIST,medium,True,23,ted_56901,1.6008934626872195,1.471264367816092,8.0707,38.4923,-0.7282,0.754025
1241,NAIST,medium,True,27,ted_46528,3.3533541031374243,3.357142857142857,12.2977,40.6045,-0.6091,0.774051
1242,NAIST,medium,True,27,ted_57418,3.3045288614127464,3.3117647058823527,17.7508,45.1272,-0.3939,0.79668
1243,NAIST,medium,True,29,ted_45614,2.3715643207143624,2.4285714285714284,14.3816,42.1603,-0.5409,0.766255
1244,NAIST,medium,True,32,ted_45973,2.2700245503074674,2.282142857142857,14.5819,42.0043,-0.5483,0.763773
1245,NAIST,medium,True,32,ted_62628,2.29211698817408,2.2931937172774868,12.3764,42.8358,-0.4775,0.768134
1246,NAIST,medium,True,33,ted_49440,2.895896107644391,2.81,18.6351,44.9654,-0.5618,0.78523
1247,NAIST,medium,True,36,ted_37498,1.71998372228408,1.682080924855491,13.3202,40.255,-0.6337,0.755215
1248,NAIST,medium,True,38,ted_52268,1.534549196116685,1.502994011976048,22.7732,46.6643,-0.365,0.801549
1249,NAIST,medium,True,39,ted_39331,3.3492975034407726,3.34375,21.4312,46.009,-0.4009,0.801815
1250,NAIST,medium,True,39,ted_56901,3.121286368314234,3.1333333333333333,8.0707,38.4923,-0.7282,0.754025
1251,NAIST,medium,True,40,ted_42604,2.9413903201504743,2.9473684210526314,17.6089,47.5901,-0.3509,0.798844
1252,NAIST,medium,True,41,ted_63920,1.355458463254117,1.5136612021857925,11.3412,38.654,-0.8178,0.751069
1253,NAIST,medium,True,43,ted_46528,2.162684155448801,2.261538461538461,12.2977,40.6045,-0.6091,0.774051
1254,NAIST,medium,True,43,ted_57418,2.4758767107072392,2.375,17.7508,45.1272,-0.3939,0.79668
1255,NAIST,medium,True,44,ted_51101,2.168657522410628,2.208333333333333,19.4783,47.8719,-0.2759,0.803031
1256,NAIST,medium,True,45,ted_45614,1.4269226833167274,1.43609022556391,14.3816,42.1603,-0.5409,0.766255
1257,NAIST,medium,True,46,ted_55061,1.8791529818721016,1.897058823529412,18.3418,42.127,-0.6009,0.783173
1258,NAIST,medium,True,48,ted_45973,2.681510519627889,2.724719101123596,14.5819,42.0043,-0.5483,0.763773
1259,NAIST,medium,True,48,ted_62628,3.082605855836829,3.0352941176470587,12.3764,42.8358,-0.4775,0.768134
1260,NAIST,medium,True,49,ted_49440,2.749723890515482,2.7339449541284404,18.6351,44.9654,-0.5618,0.78523
1261,UPV,high,False,4,15_brnkni,3.3762968907838644,3.25,8.9687,30.3635,-0.5468,0.755089
1262,UPV,high,False,4,18_tf-magic-world,3.919594657093025,3.8333333333333335,26.8425,55.6876,0.1263,0.816448
1263,UPV,high,False,4,24_mole-g-p-technologies,2.624992243881252,2.8,10.4874,41.0163,-0.2514,0.786359
1264,UPV,high,False,4,38_seta,3.95707915033886,3.9444444444444446,41.4937,60.5714,0.4147,0.862525
1265,UPV,high,False,4,39_total-regal,3.535795421969293,3.28,18.0248,47.3062,-0.2082,0.802758
1266,UPV,high,False,7,04_g-t,3.751567401303682,3.636363636363636,29.5069,50.8159,0.2432,0.844912
1267,UPV,high,False,7,09_il-gabbiano,1.7578156543006649,2.090909090909091,4.1418,24.5107,-0.7091,0.706687
1268,UPV,high,False,7,10_magic-travel,3.228318763291503,3.0,23.4806,42.6514,-0.4116,0.773328
1269,UPV,high,False,7,17_tf-smart-team,3.1933379307651304,3.1666666666666665,32.8845,59.6694,0.3363,0.85509
1270,UPV,high,False,7,29_salon-n-g,2.177987311803028,2.533333333333333,16.5219,46.0499,-0.2053,0.804855
